Epoch,Train Loss,Validation Loss,Train Disease Loss,Train Lesion Loss,Validation Disease Loss,Validation Lesion Loss
1,0.6689392857510468,0.20726783573627472,0.01642974271792276,1.0092836916446686,0.004206602073584993,0.3304036309321721
2,0.6504572131510439,0.18628890812397003,0.01502007655076811,1.000512879470299,0.0030186779719466963,0.3122042566537857
3,0.6202717980947988,0.16839208205540976,0.013022744036600765,0.98008868920392,0.002169564424548298,0.2933928767840068
4,0.6059420386265064,0.15108702083428702,0.012352299029489273,0.9648380767682503,0.0014461271833473195,0.2732514987389247
5,0.5799393116913992,0.13696455334623656,0.010684000107395494,0.9461985954950596,0.0010137286396153893,0.25365453213453293
6,0.5683869048953056,0.12389515961209933,0.010430772331190007,0.928158370071444,0.0007348889776039869,0.2330925390124321
7,0.5525065020754419,0.1129230943818887,0.009766558334251448,0.9096818484109024,0.0005896708268361787,0.21405276904503504
8,0.6925760993155939,0.10225462416807811,0.010752262928972727,1.170106942283696,0.0004627620328392368,0.19525400549173355
9,0.6793766085957659,0.09192975610494614,0.010549700933113164,1.1477591932333748,0.00037968196799435344,0.17626587549845377
10,0.5047980106339373,0.08440801749626796,0.0077651875221034,0.8542922879087513,0.0003717329301859233,0.16138137380282083
11,0.4952860685258076,0.07557022757828236,0.0072013268663481695,0.8465456027409126,0.0003145085770484002,0.14485028013586998
12,0.5088260051762236,0.06778158061206341,0.007415255963208218,0.8693468986914076,0.00026701356925210956,0.13022289176781973
13,0.46617815014103364,0.06089079690476259,0.0066650435891743055,0.7990554391310133,0.00027072293808790465,0.11636713271339734
14,0.47516141407962503,0.05396370775997639,0.0060096319659727485,0.8301301969793337,0.0002590332436132788,0.10274675115942955
15,0.44485315783270474,0.047807558750112854,0.005876740268361353,0.772171503767885,0.0002330138704564888,0.09095484142502148
16,0.42854524679995815,0.042534857988357544,0.005527549983526114,0.7465394961422888,0.00023449736765239018,0.08037977044781049
17,0.4255155500281474,0.03730366472154856,0.0058333983011082105,0.7343631402171892,0.00020361882767853481,0.0705349538475275
18,0.40820088494440604,0.0329255402709047,0.00482711067261648,0.7198595557490299,0.00019776268951924672,0.061895826210578285
19,0.40101275618734034,0.029697101873656113,0.004779366609188307,0.7064381791599865,0.00019260659898160762,0.0555420716603597
20,0.3956794838003557,0.026192513294517994,0.004685889085772816,0.6976411936098131,0.00017957800537260482,0.048793467382589974
21,0.38099487360309936,0.023304633796215057,0.004149336164118722,0.6790030087055318,0.000166706767231517,0.04327513184398413
22,0.37703881961903696,0.021301782689988613,0.004223503048580887,0.6696075836581916,0.0001773584076545376,0.039056397043168545
23,0.3695886926404361,0.019469048517445724,0.003991090602006619,0.6593555710439024,0.00017876860374599346,0.03536272545655569
24,0.365913319401443,0.0176839226235946,0.004340692393176643,0.6450127853273318,0.00017808684090899382,0.031806107610464096
25,0.35860497194567115,0.016022412727276485,0.0038607578511612793,0.6399947965903015,0.00017193888925248757,0.02860604723294576
26,0.3500733953611604,0.014775123291959366,0.0036226340131994723,0.6276940944893606,0.00015991727483803211,0.026351901857803266
27,0.4189505324988016,0.0141532135506471,0.004964676352944386,0.7386075342555756,0.00017197586870073187,0.024866909720003605
28,0.34436208804555496,0.012891692652677497,0.003689021977810751,0.6149437457869023,0.00015208621152851265,0.02274166140705347
29,0.3386819233058085,0.012616094822684923,0.0037927263083161206,0.6015093237771814,0.00016808036646883315,0.02187058251972
30,0.3341110619507602,0.011846766419087848,0.0036436068387109997,0.5953499796993003,0.00016288539306212138,0.02043582483505209
31,0.335628573333138,0.011252176327009996,0.004050806651477991,0.5902410251939476,0.00015753335749953598,0.019353685434907675
32,0.33760240468485603,0.010604223236441612,0.004284250870615983,0.5895197928465646,0.00015015050424456908,0.018205435868973534
33,0.3284318374453819,0.01029833487700671,0.003849445206061977,0.5798747744090085,0.00015302166078375498,0.017536236516510446
34,0.3195170662365854,0.00994318223092705,0.00334998063634226,0.5720345182183745,0.00015084448265649067,0.016869474823276203
35,0.32143684350564306,0.009704253209444383,0.003372587742041074,0.5754219418841189,0.00015537980258765552,0.01630091023010512
36,0.3120140186189834,0.009419362681607405,0.003356803473785664,0.5568919726647437,0.00015487546321916548,0.015741216717287898
37,0.31677046885256305,0.009304411360062659,0.00360178216660329,0.5615052958259937,0.00015884363589672526,0.015431949713577827
38,0.31539647272338384,0.009223022614605725,0.0036956754442896986,0.5568794466129601,0.00015904688613469867,0.015265108008558551
39,0.308941880497953,0.009109478211030364,0.003264134252746991,0.5526010834708296,0.00016116541792143835,0.014995648137604197
40,0.3093062661154645,0.009097119172414144,0.003552407861144306,0.5475643750256056,0.00016500920840674857,0.014894054116060337
41,0.3100638995268222,0.008978568172703186,0.0034365190161946067,0.5513974240467209,0.00016538266815283956,0.014649483375251293
42,0.3193674869674804,0.008843594618762532,0.004047998659471291,0.5577749946507914,0.00016506378233316354,0.014385913653920094
43,0.30835293123402213,0.00875960011035204,0.0031783658672918983,0.5531385587407919,0.00016376889531481234,0.0142438227776438
44,0.2999405205924192,0.008676236223739883,0.00316098391007911,0.5366613734352949,0.0001645960643751702,0.014060550524542728
45,0.306456140017715,0.00848607583126674,0.0032178998948877743,0.5485542807406907,0.00016153764105789983,0.013741399083907405
46,0.30925962348982433,0.008462750857385496,0.003938382068585709,0.5397516070335204,0.00016445724031655118,0.013636356762920817
47,0.2956566685943158,0.008414857205934823,0.0030098880667757274,0.5311155709405911,0.00016535147248456875,0.013522685195008913
48,0.30083069562157294,0.008376196647683779,0.0029741710634974376,0.5421779684818767,0.00016596802197454963,0.013433032746737203
49,0.30027864024380285,0.008365959860384464,0.0037529053425432407,0.5254991685746816,0.0001677207965258276,0.013377503647158543
50,0.2996009881929334,0.008368811414887508,0.002848216816032775,0.5422376519358106,0.0001693969334155554,0.013349684188142419
