Epoch,Train Loss,Validation Loss,Train Disease Loss,Train Lesion Loss,Validation Disease Loss,Validation Lesion Loss
35,0.5629274721803337,0.049962589517235756,0.010672098045751196,0.9124129877008241,0.00039998919752785395,0.09192539627353351
36,0.5577791739126732,0.04904130784173807,0.01060868107065446,0.9033847286783415,0.0004060051833221223,0.08996251225471497
37,0.5596247587738366,0.04822644032537937,0.010391166844156346,0.9114261721742565,0.00041087066165346187,0.08823546518882115
38,0.5594503239824854,0.04739545782407125,0.010774800184600312,0.9034046391988623,0.0004020443063078953,0.08675002803405125
39,0.5493831141241665,0.046378979459404945,0.010002586826007685,0.8987144894641022,0.0003849817418692207,0.08505832279721896
40,0.5533769622702023,0.045785171911120415,0.01014871354007106,0.9037796519696712,0.0003835426399139881,0.08389949053525925
41,0.5469368172102961,0.044740174586574234,0.009947661005345911,0.8949204290221477,0.0003561515297102839,0.0823573184510072
42,0.5456299258974092,0.0441005372752746,0.009907218382758057,0.8931154667817313,0.00035338284684864146,0.08113341902693112
43,0.5473026477828108,0.04322750742236773,0.009823606146804604,0.8981331812924352,0.0003326683672639774,0.07980164637168248
44,0.5516846959703955,0.042781081050634384,0.00977017031480751,0.9079659773871817,0.0003320578857710643,0.07892100637157758
45,0.5458724686297877,0.042304117853442826,0.009949876359816447,0.8927474283966524,0.00033280291290793684,0.07795217633247375
46,0.5457317971720778,0.041796417285998665,0.009973613626588586,0.8919913152168537,0.0003233828154710257,0.07712517865002155
47,0.545810651612179,0.04141163950165113,0.010068536795282352,0.8902505605385221,0.00032450283485256176,0.07633322228988011
48,0.5373962127186102,0.04106897208839655,0.009521683130577881,0.8843587733291346,0.0003233191417469546,0.07567156168321769
49,0.5403278777054672,0.04069723468273878,0.00959673409544911,0.888721069642182,0.0003224520504166624,0.07494542934000492
50,0.541411317884922,0.040375701462229095,0.009584799767190847,0.8911266378287611,0.00032085773591461475,0.07433424765865008
