Epoch,Train Loss,Validation Loss,Train Disease Loss,Train Lesion Loss,Validation Disease Loss,Validation Lesion Loss
1,0.6516572326935571,0.12753222013513246,0.015025107903558568,1.0028123208161057,0.00018107001657578317,0.2514430408676465
2,0.6197975462880628,0.12232345839341481,0.012019573916592795,0.9992036346731514,0.00020308230159571394,0.24058526754379272
3,0.6040401790162613,0.11570634196201961,0.010527626120039775,0.9975278536821234,0.00020052221952937543,0.22740224252144495
4,0.5872621944752233,0.10912884523471196,0.009154527434067607,0.9914338557884611,0.00021037796129045697,0.21405012905597687
5,0.5674424549115116,0.10366171225905418,0.007488148813912443,0.9851219422858337,0.00025168894474821474,0.20228964587052664
6,0.5553442381065468,0.0990133099257946,0.006627049375373614,0.9781474871882077,0.0003223529650616304,0.19157955795526505
7,0.5438089533869562,0.09326806167761485,0.00607402685373331,0.9661373624513889,0.0003449899171149203,0.1796363244454066
8,0.5348992239812325,0.08841858059167862,0.0055983686559807995,0.9578310790760763,0.00039770382015073363,0.1688830852508545
9,0.5268763474606234,0.08391281341512997,0.005288009291062139,0.9479924961924553,0.00046308336216801155,0.15856395910183588
10,0.5489587061877909,0.07997071991364162,0.005036401430170999,0.9971893920466818,0.0005324053005703414,0.14929333329200745
11,0.5125622327985435,0.07615429411331813,0.004829605612657956,0.9285323809960793,0.000582813855241208,0.14065231010317802
12,0.5030454479414841,0.07356505965193112,0.004614886815222141,0.9137931350490143,0.0006766668484488036,0.13359678288300833
13,0.49639854426014013,0.07021025009453297,0.004389419517322275,0.9050087213259319,0.0007405066104790118,0.1256103701889515
14,0.4904579409751399,0.06695458479225636,0.004590379687591661,0.8891082811972191,0.0007706166579737328,0.11849683771530788
15,0.4840116612613201,0.0644698292016983,0.004194109428148107,0.8841411267118208,0.0008649688006698852,0.11164028445879619
16,0.4809285980360261,0.06241109532614549,0.004179519815618826,0.8782667987819376,0.000934814645612884,0.1061258999009927
17,0.47061624313736783,0.05977567844092846,0.004029604702736833,0.8606403936342947,0.0009308699463872472,0.10093395784497261
18,0.4650235115711031,0.058284748966495194,0.003936296358037437,0.8513210844890825,0.0010296562995790737,0.09597637131810188
19,0.45944109559059143,0.057135468969742455,0.0039031272996186907,0.8408196536374504,0.001131447528071779,0.09164198736349742
20,0.4549310466852681,0.05625555602212747,0.0037146850299905054,0.8355683901443564,0.0012052792189933825,0.08840552965799968
21,0.4522680625447939,0.05352865780393282,0.003941483031667303,0.8257064684454737,0.0011512961282278411,0.08403139437238376
22,0.44410136322779903,0.05398968607187271,0.0036727913924049314,0.8147468995945207,0.001315397655465252,0.08167142048478127
23,0.44003176753377093,0.05256953462958336,0.0035692908982911894,0.808677716116453,0.0013461293153037939,0.07821648319562276
24,0.4360122770584863,0.05126941204071045,0.0036057815226552613,0.7999089236917167,0.0013617938360160526,0.07530294544994831
25,0.4317843631423753,0.051194759706656136,0.0035130216340270447,0.7933083073846225,0.001444644913135562,0.07349661986033122
26,0.4766868919391057,0.050731766348083816,0.0038120477520037794,0.8771328386561624,0.0015203534179211904,0.0710564653078715
27,0.4247971376211479,0.05028110183775425,0.003430151632654025,0.7809912455749923,0.001561485277003764,0.06933249905705452
28,0.4209668505615715,0.05012165196239948,0.0033403095217338355,0.7751275040851585,0.0016347827137603115,0.06754765100777149
29,0.41811193365218313,0.04965898084143797,0.0033875563928224186,0.7684727437023459,0.0016779613433755003,0.06575873369971912
30,0.41745949909090996,0.049902474197248615,0.0033074649172704085,0.7687697022639471,0.0017641951465823997,0.06452104387183984
31,0.41212786608857327,0.0490567854916056,0.003320363625726745,0.7578484585572933,0.001747250750971337,0.0631685567398866
32,0.4100898186322944,0.0487226148446401,0.0032243570412588424,0.7556925036398501,0.001769358624490754,0.062058057015140854
33,0.4076065515842417,0.04951177475353082,0.003237026707336491,0.7504725642502308,0.0018871597227795671,0.0612803523739179
34,0.4055094635114074,0.049038540882368885,0.0031950899318448577,0.7471171132577904,0.0018932245826969545,0.060212591042121254
35,0.40323390859853603,0.04870812284449736,0.003158263166777284,0.7433025544701979,0.0019111230261235808,0.05919378685454527
36,0.4015723178805462,0.04904117497305075,0.0031517533646145805,0.7401095787384386,0.001972850591603977,0.058625336115558944
37,0.40000301011805905,0.04872593345741431,0.0031342673410735783,0.7373206707295673,0.001983512624671372,0.057781616846720375
38,0.3982421933384291,0.04847994384666284,0.0030955302841699324,0.7345737809122637,0.001992184358338515,0.057116201147437096
39,0.3971236265296566,0.04853683120260636,0.0031199432057825295,0.7318483885891479,0.0020183640202352158,0.056706384445230164
40,0.39566549064655754,0.04841643044104179,0.0030807706807849927,0.7297155605950232,0.0020330979653711743,0.056170900662740074
41,0.39442379865795374,0.0485540721565485,0.0030615597602628806,0.72761639323214,0.0020694830988456183,0.05571848278244337
42,0.39377866232575015,0.04830108924458424,0.0030826709258564796,0.7259039101030292,0.0020686635204280415,0.055228907614946365
43,0.43725741034823246,0.04831471915046374,0.003333053270737231,0.8078537651434027,0.002084476795668403,0.054939902698000274
44,0.39231259147797165,0.04838158438603083,0.0030416482749670054,0.7237922093863117,0.002104710258815127,0.05466896481812
45,0.39115783713501073,0.04834482539445162,0.003023196647738022,0.7218517377201853,0.0021177234205727777,0.0543351819117864
46,0.39043676194831217,0.04847915035982927,0.0030333875248947277,0.7202057770999342,0.0021407393457290405,0.05414351510504881
47,0.3928044018624672,0.04838272215177616,0.00301696552884911,0.7252694853613603,0.002147613078705035,0.053813185542821884
48,0.3891080606985709,0.04814406298100948,0.0030083636266712787,0.7180488597087819,0.0021429627328567826,0.05342887155711651
49,0.38826190760551854,0.047912657571335636,0.0030318276989544693,0.7158872637705043,0.0021346520176545405,0.05313227449854215
50,0.38760518920126147,0.047979146242141724,0.002995051029411743,0.715309347250852,0.002147107598527024,0.0530161385734876
