Epoch,Train Loss,Validation Loss,Train Disease Loss,Train Lesion Loss,Validation Disease Loss,Validation Lesion Loss
1,0.5136249964607174,0.12116806333263715,0.01677081199936922,0.9937083716022557,0.0003532619096707397,0.24162960052490234
2,0.504269078373909,0.11663139859835307,0.017592307196223532,0.9733535426444021,0.0008613178069936112,0.23154016335805258
3,0.4988478298844962,0.11144569019476573,0.018998405976413654,0.9596988558769226,0.001174419972812757,0.22054254015286764
4,0.4929710680554653,0.10722443709770839,0.01994759383097548,0.9460469494605886,0.0014734171563759446,0.21150203794240952
5,0.486372092931435,0.1036232163508733,0.02018939958210906,0.9323653768876503,0.0017862815875560045,0.20367386937141418
6,0.4817555659803851,0.10201382388671239,0.020142210258074618,0.923226702316054,0.0020305459038354456,0.1999665548404058
7,0.47467791456086883,0.09914372364679973,0.01970662969036092,0.9099425719729786,0.0020333108065339425,0.19422082602977753
8,0.46962854112016744,0.09796832253535588,0.019202659043065947,0.9008517645556351,0.002043550465411196,0.19184954216082892
9,0.46354221115852223,0.09707506249348323,0.018506399251456404,0.8900716232842413,0.002088470345673462,0.18997318545977274
10,0.4853162219555214,0.09633943935235341,0.01852165476483261,0.9335891445135248,0.002104665521377077,0.18846954653660455
11,0.45144532402527743,0.09619901453455289,0.017161176210783165,0.8685682983747844,0.002306509743599842,0.18778500705957413
12,0.4440162016143059,0.09658366069197655,0.016338752911843616,0.8553548938241499,0.002480587320557485,0.1882061461607615
13,0.4375511308939293,0.09534499794244766,0.015496852839815205,0.8441085640726418,0.0025968159122082093,0.1854963650306066
14,0.43198779944715826,0.09441738948225975,0.014814068545218044,0.8343474383241144,0.002681852007905642,0.1834710737069448
15,0.4254696689032275,0.0926353931427002,0.014187670391101134,0.8225639945474165,0.0028183339551712074,0.1796341190735499
16,0.42125896235992166,0.09121465558807056,0.013710053657695394,0.8150978141046804,0.0029733475918571153,0.17648261537154517
