Epoch,Train Loss,Validation Loss,Train Disease Loss,Train Lesion Loss,Validation Disease Loss,Validation Lesion Loss
39,0.054387755324849144,0.0814792031786688,0.0012977348386847064,0.08282081368871821,0.0016547955287735574,0.1298624944984508
40,0.04679928689998073,0.0786993068961791,0.0011463575459716734,0.07067142303947968,0.001577872444297258,0.12584116841595538
41,0.05275279747617718,0.07706545723308607,0.0009708446359582013,0.0860887012945918,0.0015437087624140195,0.12325674409816123
42,0.04765486749686086,0.07673177691733303,0.0011264702925123298,0.07278032952140515,0.0015624018570910582,0.12221551336520149
43,0.05119941323489631,0.0761188709622492,0.0012053867015031127,0.07829109244966485,0.0015294007501759788,0.12164972165508357
44,0.044822673782339104,0.07702379587167145,0.0010139662111983993,0.0693660240112177,0.0015835090616747038,0.12237741069301315
45,0.04750680586976859,0.07660061665608184,0.001297467755508618,0.0690642562269484,0.0015835401690824453,0.12153042581833332
46,0.04757286966979826,0.07606618317937397,0.0011431882747169415,0.07228197352154754,0.0015581732188128744,0.12096890689977242
47,0.05068393280872932,0.07558184611590822,0.0013477132904558158,0.07441359960760635,0.0015580280221753208,0.12000313583437515
48,0.045726896655441336,0.07392657975382778,0.0010167248154070525,0.07111929698797982,0.001516557107211354,0.11752202262616028
49,0.04013434958380038,0.07372303471556338,0.0009373257344647684,0.061522184031603575,0.0015076514979306883,0.11729304252556809
50,0.044414326743348144,0.07457397410990266,0.0009771599564618765,0.0692854542844893,0.0015372558016521077,0.11840283352901916
